2.67158,-3.07865,4.88363
3.02829,-0.201918,5.59527
2.81234,-2.92864,4.90952
2.93982,-0.119806,5.62906
2.87712,-3.08925,4.85239
3.66219,-0.216686,5.50859
3.13069,0.481315,5.7674
2.87387,-2.00622,5.11614
2.82176,-3.09093,4.86624
2.00998,1.06388,6.06853
2.96033,-0.413107,5.54843
2.73904,-3.09107,4.87827
-0.00205906,-0.824853,5.81744
2.5673,-2.05298,5.17824
0.569473,-2.11849,5.34108
2.73904,-3.09107,4.87827
2.71945,-3.08329,4.88448
2.8726,-0.21471,5.61152
1.79656,-2.04226,5.27254
1.34718,-0.902241,5.64501
0.722383,-2.13369,5.34567
2.75511,-3.08256,4.87963
2.65135,-3.08455,4.89217
3.75596,-1.86893,5.06021
3.15426,0.840723,5.86133
3.78133,-1.9491,5.02148
2.67158,-3.07865,4.88363
3.49491,1.01513,5.84988
3.78351,0.855014,5.77594
2.68836,-2.01614,5.17299
2.83315,-3.07371,4.87145
2.03575,-0.409806,5.66782
2.76876,-3.07392,4.88128
2.76334,-2.01332,5.15386
1.89667,-0.811731,5.58134
0.964047,-2.12721,5.36326
2.69101,-3.07357,4.889
2.71467,-3.07197,4.88493
3.03419,-0.189243,5.59455
1.06414,-2.33435,5.30963
2.4056,-2.01667,5.20457
0.735257,-2.1213,5.34889
2.71467,-3.07197,4.88493
2.73502,-3.07309,4.88511
3.20052,0.889775,5.86612
1.51463,-1.98587,5.33246
2.66231,-3.07155,4.89114
2.64911,-3.06561,4.90348
2.80537,-0.372829,5.57933
3.25719,0.889925,5.8568
3.7301,-1.9541,5.03127
2.85975,-2.99586,4.88517
1.5201,-0.195813,5.80648
2.76374,-0.518502,5.55049
2.85975,-2.99586,4.88517
2.35413,-2.01695,5.20809
2.11943,-2.23039,5.19519
2.79187,-2.99657,4.89368
2.79187,-2.99657,4.89368
3.5597,-0.353959,5.48449
3.55425,-1.95306,5.06031
2.26619,-0.388612,5.65445
2.32749,-2.22899,5.13224
2.84065,-2.9863,4.88996
2.8569,-2.98615,4.88898
-0.177438,-0.585867,5.91936
3.43559,0.934926,5.84591
3.45194,-1.65521,5.15296
2.8569,-2.98615,4.88898
0.99016,-0.21663,5.85158
2.78626,-2.98907,4.90061
3.90258,-0.320922,5.41555
1.76982,0.98652,6.0738
3.51824,-1.65443,5.14702
0.509843,-1.44268,5.59911
2.80407,-2.98704,4.89465
-0.805098,-0.510202,5.76794
2.6964,-2.99064,4.91295
2.33024,-0.0582121,5.72958
3.58187,-1.95595,5.05655
1.27816,-0.349369,5.80426
2.19824,-2.20571,5.18435
2.75827,-2.98625,4.90172
2.75827,-2.98625,4.90172
2.42314,-0.283933,5.65803
3.39126,-1.65479,5.16089
0.873367,-2.2592,5.34029
2.91346,-2.97503,4.87942
2.91346,-2.97503,4.87942
-0.697547,0.51805,6.26396
3.92494,-1.79359,5.04526
2.65375,-2.98794,4.91669
2.67395,-2.98876,4.91427
3.21295,-0.450249,5.47346
3.04174,0.588069,5.80723
1.48795,-1.89728,5.35759
3.75152,-0.979309,4.74128
2.70683,-2.98651,4.90869
-0.13834,-1.10894,5.76
0.866354,-2.32221,5.32334
2.1041,-0.627978,5.61312
2.59525,-2.98758,4.92151
-1.19733,0.616115,6.36325
-0.35683,-1.16964,5.7425
3.70132,-1.88451,5.05752
1.38459,-2.41203,5.20476
2.59525,-2.98758,4.92151
3.318,0.595081,5.76975
-0.32699,-1.22932,5.73027
2.62613,-2.98599,4.91603
2.83507,-0.454906,5.5553
3.88775,-1.79551,5.05384
2.79992,-1.03416,5.41794
-0.597566,-0.598669,5.87417
1.63527,-1.23799,5.4983
1.1229,-2.46133,5.25259
2.62613,-2.98599,4.91603
2.86545,-2.97352,4.884
0.0909176,0.594165,6.19506
-0.0451874,-2.29052,5.45839
3.42873,0.0446499,5.60814
3.6365,-1.80144,5.09174
2.86545,-2.97352,4.884
-0.045485,0.612916,6.2134
0.0023072,-1.16826,5.73439
2.76962,-2.97711,4.90416
0.415685,-0.464621,5.88514
0.864184,-2.3244,5.32815
3.60541,0.070456,5.58656
3.97087,-1.79384,5.04089
2.7918,-2.97694,4.90008
-0.958151,-0.288588,6.10464
0.54675,-0.612945,5.82637
2.7918,-2.97694,4.90008
2.76333,-1.03488,5.42342
1.87062,-1.86991,5.30508
0.0818907,-0.567911,5.87288
-1.51391,-0.415275,6.13307
-0.239436,-2.42832,5.43354
2.92317,-2.97044,4.88616
-0.344627,-1.1847,5.74239
2.68417,-2.97769,4.91477
2.78268,-0.426175,5.56764
3.01153,5.07743,4.68391
3.86772,-1.79489,5.05503
-0.0709864,-1.2334,5.74105
0.999329,-2.42259,5.29505
2.68417,-2.97769,4.91477
2.59243,-2.97685,4.9261
0.607771,0.173171,6.02882
1.50518,-1.83695,5.36809
1.13719,-0.849967,5.68002
-0.93305,-0.288433,6.10038
2.59243,-2.97685,4.9261
2.99733,-2.93515,4.87158
3.58874,-0.250714,5.51334
0.40199,0.173588,6.06491
1.68429,-1.84382,5.33518
2.99733,-2.93515,4.87158
3.91432,0.712574,5.70228
1.49901,-1.96845,5.33945
3.19791,-0.460392,5.47734
3.0862,-2.92401,4.85191
3.50425,0.616189,5.74896
1.41385,-1.8683,5.36895
0.712756,-2.16754,5.35962
3.03395,-2.92631,4.86616
3.11857,0.613646,5.80037
2.93842,-1.03642,5.39722
2.88164,-2.93912,4.89832
2.40639,-0.258847,5.66694
1.52352,-1.84019,5.36533
-1.46362,-1.41856,5.85149
-0.211702,-1.17875,5.76427
0.994253,-2.19675,5.35063
2.88164,-2.93912,4.89832
2.833,-2.93733,4.90176
-1.12115,0.614183,6.35168
3.77013,1.00057,5.81173
3.25627,0.468814,5.74441
2.83751,-2.01644,5.12444
2.78041,-2.93869,4.91181
3.3123,0.615577,5.77606
3.07294,-2.91291,4.85451
3.61691,-0.223806,5.51716
1.65104,-1.96546,5.31417
3.56328,0.470977,5.70355
2.79895,-2.03884,5.13343
3.74428,-1.72966,5.10078
3.07294,-2.91291,4.85451
2.84067,-0.439085,5.5629
3.0509,-2.91327,4.86125
1.85027,-1.83667,5.31762
-0.603852,-1.27996,5.62784
1.14651,-2.15341,5.34049
2.89974,-2.9295,4.89738
-1.12395,-1.03312,5.91751
2.82559,-2.93019,4.90881
3.64389,-0.219993,5.51197
3.26509,-2.0257,5.08793
-1.14987,-1.10463,5.89824
0.762812,-2.16335,5.3494
3.00816,-2.91315,4.87167
-1.22069,-0.30916,6.13916
2.50281,-2.94005,4.9437
2.68818,-0.767602,5.48218
3.69742,0.807168,5.77091
1.78222,-1.77608,5.33446
2.773,-2.93092,4.91641
3.19371,0.816275,5.84667
2.50205,-1.77425,5.254
2.4855,-2.93936,4.94757
2.20971,-2.3902,5.13693
2.76229,-0.141605,5.63671
2.4855,-2.93936,4.94757
2.77481,-1.93843,5.17768
2.93168,-2.91662,4.89108
2.93168,-2.91662,4.89108
3.80193,-0.102064,5.49971
2.80748,-1.75281,5.22128
2.2076,0.860523,5.99517
3.46158,-0.429031,5.45457
2.77329,-1.96661,5.16484
2.6967,-2.93211,4.92962
2.91597,-2.91792,4.89553
0.116058,2.13135,4.52217
2.94566,-0.751717,5.46092
2.42215,-2.94336,4.95328
3.49682,-1.66508,5.14339
2.91597,-2.91792,4.89553
-0.240761,-2.46887,5.42491
2.9512,-2.91523,4.88787
3.83468,-0.0953955,5.49485
2.57719,-2.91976,4.94272
2.65564,-1.75532,5.24485
1.91046,0.90549,6.03504
2.67742,-2.92873,4.92853
2.65575,-0.111324,5.6571
2.87622,-2.92111,4.9079
1.47906,-1.79709,5.38368
-0.480094,-0.440399,5.92815
2.61471,-0.203219,5.60336
1.40929,-1.94724,5.3577
2.87622,-2.92111,4.9079
2.5878,-2.92963,4.93816
3.42006,-0.0899786,5.5597
2.05967,-0.0633308,5.75307
-1.47841,-1.39385,5.86516
1.83547,-1.74793,5.34249
2.7849,-1.92349,5.18176
2.62343,-2.92942,4.93533
2.63991,-2.92803,4.93169
1.84181,-0.74203,5.60365
0.741279,-2.96599,5.18342
0.479159,-1.73624,5.53065
1.25399,-0.879213,5.66345
2.63991,-2.92803,4.93169
3.45789,-0.552456,5.42622
2.07971,-2.55103,5.11793
2.85081,-2.91734,4.90453
3.16266,-0.174764,5.56436
-1.01986,-0.914081,5.94783
-0.124423,-2.97976,5.29892
3.76784,-1.65023,5.11045
-0.35193,-0.827992,5.84693
2.85081,-2.91734,4.90453
0.791931,-2.87816,5.20516
2.72964,-0.381555,5.58239
2.4976,-2.92927,4.94675
1.7938,-1.76216,5.34202
0.90507,-2.11129,5.36109
2.52912,-2.92743,4.94199
3.51585,-0.545377,5.4328
2.54618,-2.92872,4.94073
2.93486,-0.173806,5.61424
3.71916,-1.65231,5.12024
1.82883,0.902005,6.044
3.07085,0.57243,5.79633
0.751398,-2.10527,5.34291
2.54618,-2.92872,4.94073
2.369,-0.218968,5.67484
-0.21424,-2.62318,5.3746
2.80032,-2.91669,4.91127
-1.40161,-0.934326,6.00175
2.80032,-2.91669,4.91127
1.87469,-0.557211,5.64607
1.53482,-2.84862,5.10584
1.49981,-2.53203,5.18231
2.8331,-2.91683,4.9079
3.41568,-0.169036,5.53633
3.51842,-1.87196,5.09432
-0.536801,-0.80565,5.81795
2.8331,-2.91683,4.9079
2.11608,-0.273902,5.69645
2.91235,-2.90854,4.89967
3.71788,-1.88874,5.05449
3.65505,-1.65382,5.13034
3.8126,0.616577,5.70332
2.27867,1.195,6.06088
2.81492,-2.04734,5.1314
2.91235,-2.90854,4.89967
2.94279,-0.508813,5.52451
2.63379,-2.92092,4.93814
2.34246,-0.170277,5.69945
1.5708,-1.97892,5.32858
0.974929,-2.11419,5.36733
2.63379,-2.92092,4.93814
0.90951,-2.56394,5.27521
2.64971,-2.91988,4.93497
3.64589,1.03485,5.84102
0.298871,-1.73314,5.563
2.60647,-2.9185,4.93799
2.76032,-2.91186,4.92376
2.14665,-0.279709,5.69446
3.6868,1.04967,5.84306
2.6952,-1.67779,5.26243
2.48564,-2.92057,4.95445
2.50812,0.0934095,5.75504
2.76579,-0.491722,5.55776
0.833504,-2.99156,5.16161
2.08832,-0.716252,5.59011
3.59513,-1.65205,5.13374
1.6133,-2.18578,5.22864
2.46454,-2.91905,4.95501
2.71258,-2.91003,4.92991
3.44937,-0.264887,5.50522
3.74901,-1.64085,5.11591
2.02461,-0.274496,5.70351
2.25806,-2.18904,5.16818
2.71258,-2.91003,4.92991
2.67936,-2.91216,4.93606
1.72631,0.516952,5.94919
1.88749,0.643262,5.9699
3.51327,-1.63408,5.14942
2.69437,-2.90986,4.93202
-0.835138,-0.026382,6.14989
2.69437,-2.90986,4.93202
3.49706,-0.260813,5.51283
1.9086,0.642637,5.97504
2.48892,-1.67523,5.28072
2.89178,-2.89432,4.89811
2.06279,-0.485224,5.64753
2.62276,-2.90549,4.9348
1.89715,-1.69264,5.35129
3.43928,-0.118609,5.53844
0.659192,-2.18875,5.34201
2.86573,-2.90048,4.91222
2.86573,-2.90048,4.91222
2.19239,-0.265218,5.69356
3.57581,5.0436,4.75199
3.699,-1.63416,5.13166
0.964531,-2.22051,5.34441
2.6071,-2.90626,4.93688
2.8192,-2.89581,4.91248
1.90365,0.703505,5.98979
2.50746,-1.66013,5.28308
2.68735,-2.90134,4.93716
2.68735,-2.90134,4.93716
2.73829,-0.142017,5.63333
3.38015,0.701362,5.79026
3.54491,-1.63216,5.1432
2.7631,-2.89043,4.92608
2.70159,-2.46886,5.03859
-0.430175,-0.177014,6.03061
2.09766,-2.90137,5.0199
0.132195,-1.72611,5.57913
2.55369,-2.01836,5.19243
3.09661,-2.83546,4.86818
3.09661,-2.83546,4.86818
3.62346,-0.132276,5.53931
3.4766,-1.63319,5.15247
-0.470484,-0.541017,5.91745
2.60374,-2.02,5.18776
3.07694,-2.83721,4.8742
3.07694,-2.83721,4.8742
2.38295,0.670426,5.91512
-0.481351,-0.817572,5.8254
3.67834,0.773684,5.76603
2.7324,-1.77354,5.22852
2.98977,-2.84145,4.90027
1.85546,-2.5046,5.15604
2.98977,-2.84145,4.90027
2.8381,-0.129248,5.63422
3.70295,0.773754,5.76377
2.80273,-1.79622,5.20481
1.84965,0.88333,6.04877
2.96252,-2.83973,4.90276
2.987,-0.147347,5.61346
2.96252,-2.83973,4.90276
3.58239,-1.63624,5.15146
-0.458698,-0.514889,5.92422
1.73548,-2.00302,5.2927
2.23575,-2.87131,4.99959
2.84754,-2.84254,4.92475
3.71997,-0.116844,5.52311
3.43512,-1.77132,5.12793
0.630909,-2.03659,5.35599
2.84754,-2.84254,4.92475
2.88259,-2.83916,4.91734
3.02625,-2.82491,4.88579
3.02173,-0.590584,5.49138
1.69089,-2.50982,5.17447
2.0911,-2.48221,5.12882
1.79638,-2.59554,5.14231
2.81807,-2.84415,4.93171
0.0712105,-0.888541,5.79788
2.26404,-2.86456,4.99787
2.66138,-2.83482,4.95692
2.59433,-2.68627,4.9968
-0.306933,-0.530288,5.94003
2.76939,-2.83846,4.92826
3.08944,-2.81532,4.8756
2.76154,-0.58862,5.53011
3.0836,-0.202126,5.58132
2.65926,-2.9095,4.9348
2.09761,-2.45562,5.13239
2.72248,-2.84399,4.94434
2.72248,-2.84399,4.94434
1.91533,-0.629557,5.62238
2.65381,-2.4562,5.04302
1.76508,-1.9517,5.30025
0.485333,0.693604,6.16519
-0.200819,-2.66951,5.36541
3.07208,-2.81402,4.87743
3.07208,-2.81402,4.87743
1.77825,-0.593724,5.64747
2.91435,-2.67825,4.95766
1.9441,0.93037,6.0419
1.7904,-2.58332,5.1481
2.68491,-2.84715,4.95343
1.83213,-0.841853,5.58284
2.9072,-2.83013,4.91726
0.909079,-2.89125,5.17985
2.81803,-2.62516,4.98155
3.05736,-2.81603,4.88304
2.4463,-1.99076,5.20911
3.05736,-2.81603,4.88304
3.58778,-0.568332,5.42228
2.90677,-2.8471,4.92282
1.83053,-2.7188,5.10215
2.61771,-2.84613,4.95921
2.77058,-2.03522,5.15159
2.85319,-2.83078,4.92267
2.6608,-2.68655,4.98848
0.712327,-2.6211,5.27064
2.87127,-2.83306,4.92435
2.25444,-2.85709,4.99945
2.83446,-0.416523,5.57684
1.7184,-2.69174,5.12853
0.804418,-2.38486,5.31707
2.5475,-2.84544,4.96628
1.38172,-0.584264,5.72453
2.79528,-2.83154,4.93177
3.4383,2.27788,4.21701
2.26327,-2.60538,5.06546
2.99584,-2.81984,4.90215
2.74536,-2.83409,4.94135
2.69431,-0.408908,5.58148
-0.329548,-2.93463,5.31879
2.73314,-2.62536,4.99346
2.02667,3.06028,4.52917
2.76108,-2.83056,4.93581
2.77914,-2.83187,4.93471
2.53974,-1.54816,5.30767
1.4399,-2.70584,5.14607
1.93477,0.885764,6.03097
2.97619,-2.30009,5.0092
2.81445,-2.82949,4.92858
2.9779,-2.81965,4.90686
3.5306,-0.391026,5.47159
2.80097,-2.58724,4.98957
3.47992,0.0186593,5.59803
-0.300658,-2.40626,5.4452
2.9779,-2.81965,4.90686
2.73954,-0.549512,5.54269
2.03559,-2.87103,5.04765
3.63233,2.7353,4.32096
1.59864,-2.62212,5.15803
2.45223,-2.84498,4.97896
0.625657,-0.746347,5.77491
2.45223,-2.84498,4.97896
3.95037,-0.380093,5.39254
3.24765,1.14146,5.9276
1.72947,-2.62369,5.13552
2.91682,-2.82211,4.91842
1.17638,-0.874143,5.66918
2.95357,-2.81957,4.91095
-0.166564,-1.14004,5.77365
1.86826,-2.63195,5.11933
2.97239,-2.28791,5.01919
2.95357,-2.81957,4.91095
2.67355,-2.83411,4.95308
2.93684,-0.497498,5.53499
1.57765,-2.50426,5.18948
2.68661,-2.83607,4.9543
2.37168,-0.168665,5.6958
2.81921,-0.75573,5.48889
1.98645,-2.86528,5.04378
-0.370921,-2.82673,5.35013
3.19824,0.789678,5.83597
1.76416,-2.59335,5.14821
2.33839,0.837559,5.97635
1.19231,-0.225501,5.84925
2.24439,-2.84899,5.00298
1.87074,-2.06223,5.26126
2.8496,-2.81966,4.92445
1.21972,-0.512819,5.76039
2.8496,-2.81966,4.92445
2.94911,-0.161699,5.61405
2.89561,-2.02965,5.10306
2.5748,-2.83307,4.96361
3.4731,0.951401,5.83444
2.03791,-2.49361,5.13858
2.51538,-2.83264,4.96914
3.94124,0.414938,5.63219
2.53373,-2.83233,4.96704
3.22349,-0.478805,5.46198
2.65845,-2.74159,4.98987
2.32065,-2.57447,5.06072
-0.357084,-0.430709,5.96328
0.400015,-0.54903,5.75992
2.31558,-2.45574,5.08746
2.55129,-2.83036,4.96172
2.87161,-0.15983,5.61934
0.612841,-0.762496,5.77142
2.69614,-2.8243,4.95159
-1.47859,0.571486,6.3917
3.19371,0.816275,5.84667
2.07756,-2.52284,5.11748
3.21899,-0.196097,5.53042
2.69614,-2.8243,4.95159
0.352614,-1.84749,5.52788
2.78959,-2.01519,5.15041
2.94816,-2.81227,4.91759
2.87356,-0.482308,5.54165
2.84696,-0.388397,5.57621
1.9529,0.738842,5.98935
2.79708,-2.54522,5.00399
2.64611,-2.82722,4.96267
3.45648,-0.153177,5.54714
2.7421,-1.81026,5.22372
0.933222,-2.08553,5.37019
2.64611,-2.82722,4.96267
2.12247,-2.58846,5.09667
1.81777,-2.48388,5.16777
2.89869,-2.81434,4.92567
2.89869,-2.81434,4.92567
2.03864,-0.682547,5.60514
2.15812,-2.5242,5.10725
-0.37431,-2.70277,5.38807
2.91195,-2.81003,4.91984
-0.528292,-0.923946,5.7755
2.86194,-2.81347,4.93209
2.81054,-2.90783,4.91321
2.81636,-2.4562,5.02059
2.7301,-1.96484,5.18419
2.56457,-2.82614,4.9693
2.58769,-2.82697,4.96971
2.46895,-0.663335,5.54988
2.8905,-0.305307,5.59015
3.67838,0.793283,5.77275
2.81853,-2.4676,5.01737
-1.93212,-1.8543,5.81962
2.58769,-2.82697,4.96971
2.60155,-2.8252,4.96493
-0.0264028,-1.12251,5.75576
1.07058,-2.59376,5.23258
2.65421,-1.98466,5.19153
2.22757,-0.419397,5.65674
1.4653,-2.65421,5.16213
2.60155,-2.8252,4.96493
2.62358,-2.82197,4.96215
2.09332,-0.640176,5.61218
2.91246,-2.45388,4.99896
3.03972,0.697111,5.83594
1.59994,0.445989,5.96573
1.48549,-2.62066,5.1677
2.62358,-2.82197,4.96215
0.0518766,-0.905328,5.7984
2.84331,-2.81193,4.93357
2.92972,-2.84484,4.91561
2.05146,-2.47218,5.13641
1.70778,-2.86183,5.08152
1.83797,-2.27717,5.21706
2.50127,-2.82491,4.97442
2.98819,-0.619053,5.496
0.571219,-0.240221,5.90695
2.93763,-2.93474,4.88225
2.63764,-2.45651,5.04438
2.54211,-2.82342,4.96941
2.31574,-2.3103,5.12654
2.54211,-2.82342,4.96941
-1.10591,-1.45968,5.80269
-1.48544,-1.77919,5.75449
2.75476,-2.46795,5.02767
2.11249,-2.60622,5.10159
2.44545,-2.82387,4.98095
1.36674,-1.82667,5.39264
2.44545,-2.82387,4.98095
2.26936,-0.459799,5.63675
0.990882,-2.62405,5.2404
2.76131,-2.04935,5.14337
1.07122,-2.4414,5.2795
1.89503,-2.84947,5.05817
-0.535053,-0.604715,5.88343
0.62665,-0.645438,5.80171
2.69029,-2.8141,4.95536
1.51114,-2.68427,5.15183
2.74539,-2.3992,5.03876
-0.162439,-1.10664,5.77594
2.69029,-2.8141,4.95536
2.70834,-2.81392,4.95367
0.625358,-0.473534,5.83923
1.75959,-2.71404,5.10682
2.58892,-2.05345,5.17903
2.70834,-2.81392,4.95367
2.72335,-2.81341,4.95048
2.9863,-0.574666,5.50357
1.8431,-2.04262,5.26729
0.889054,-2.11194,5.35856
1.48248,-2.76821,5.14151
1.72057,-1.82406,5.33642
